-----------------------------------------
now: 2018-01-31 18:41:47.862356
data:
-0.02|-0.12|-0.99| 1.00
-0.03|-0.11|-1.00| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.12|-0.99| 1.00
-0.03|-0.11|-1.00| 1.01
-0.02|-0.11|-0.99| 0.99
-0.03|-0.12|-0.99| 1.00
-0.03|-0.12|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-1.00| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.12|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-1.00| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-1.00| 1.01
-0.01|-0.14|-0.98| 0.99
-0.05|-0.13|-0.99| 1.00
-0.03|-0.11|-0.97| 0.98
-0.01|-0.08|-1.00| 1.00
-0.03|-0.09|-0.99| 0.99
-0.05|-0.07|-1.01| 1.01
 0.01|-0.13|-0.89| 0.90
-0.02|-0.06|-1.04| 1.04
-0.07|-0.05|-0.99| 1.00
-0.03|-0.08|-1.06| 1.07
-0.02|-0.06|-1.06| 1.06
-0.08| 0.02|-1.29| 1.29
-0.05| 0.02|-1.42| 1.42
-0.03| 0.05|-1.45| 1.45
-0.02| 0.03|-1.36| 1.36
-0.01| 0.03|-1.31| 1.31
-0.05| 0.03|-1.32| 1.32
-0.01|-0.00|-1.32| 1.32
 0.03| 0.00|-1.27| 1.27
 0.05| 0.01|-1.28| 1.28
 0.06| 0.12|-1.26| 1.26
 0.07| 0.16|-1.22| 1.23
 0.05| 0.13|-1.10| 1.11
 0.01|-0.03|-0.84| 0.84
-0.02|-0.07|-0.70| 0.70
-0.07|-0.08|-0.69| 0.69
-0.07|-0.09|-0.63| 0.64
-0.06|-0.14|-0.54| 0.57
-0.04|-0.34|-0.37| 0.51
-0.05|-0.37|-0.39| 0.54
-0.07|-0.36|-0.50| 0.62
-0.08|-0.32|-0.60| 0.68
-0.08|-0.29|-0.68| 0.74
-0.07|-0.25|-0.69| 0.74
-0.07|-0.27|-0.62| 0.68
-0.06|-0.26|-0.61| 0.66
-0.06|-0.27|-0.63| 0.69
-0.00|-0.27|-0.80| 0.84
 0.03|-0.24|-0.98| 1.01
-0.01|-0.13|-1.09| 1.09
-0.05|-0.11|-1.26| 1.27
 0.00|-0.11|-1.30| 1.31
 0.00|-0.10|-1.40| 1.41
-0.02|-0.05|-1.47| 1.47
-0.03|-0.10|-1.40| 1.40
 0.03|-0.17|-1.26| 1.27
 0.07|-0.23|-1.12| 1.15
 0.08|-0.26|-1.20| 1.23
 0.03|-0.16|-1.18| 1.19
 0.06|-0.19|-1.18| 1.19
 0.04|-0.17|-1.12| 1.14
-0.03|-0.07|-1.08| 1.08
-0.03|-0.07|-0.98| 0.98
 0.02|-0.08|-1.01| 1.02
-0.02|-0.06|-0.96| 0.96
-0.02|-0.04|-0.98| 0.98
-0.01|-0.04|-0.98| 0.98
 0.02|-0.17|-1.31| 1.32
-0.01|-0.08|-1.07| 1.07
-0.04|-0.04|-0.90| 0.91
-0.01|-0.07|-0.93| 0.93
-0.04|-0.02|-0.99| 0.99
-0.05|-0.01|-1.07| 1.07
-0.03|-0.04|-1.01| 1.01
-0.01|-0.07|-0.98| 0.99
-0.07|-0.04|-0.99| 0.99
 0.00|-0.09|-1.02| 1.03
-0.05|-0.06|-0.95| 0.96
-0.08|-0.04|-1.00| 1.01
-0.01|-0.08|-1.03| 1.04
-0.04|-0.07|-0.97| 0.97
-0.05|-0.08|-0.97| 0.98
-0.06|-0.09|-1.03| 1.03
-0.05|-0.08|-1.01| 1.01
-0.05|-0.09|-0.97| 0.97
-0.06|-0.08|-1.00| 1.01
-0.06|-0.10|-1.00| 1.01
-0.05|-0.10|-1.00| 1.01
-0.06|-0.09|-0.99| 0.99
-0.05|-0.10|-0.99| 1.00
-0.05|-0.09|-0.99| 1.00
-0.04|-0.09|-0.99| 1.00
-0.05|-0.09|-0.99| 1.00
-0.06|-0.08|-1.00| 1.00
-0.05|-0.09|-1.00| 1.00
-0.06|-0.08|-0.98| 0.99
-0.06|-0.08|-0.99| 1.00
-0.05|-0.10|-0.99| 1.00
-0.05|-0.09|-0.99| 1.00
-0.05|-0.08|-0.99| 1.00
-0.05|-0.08|-0.99| 1.00
-0.06|-0.09|-0.99| 1.00
-0.05|-0.09|-0.99| 0.99
-0.05|-0.08|-1.00| 1.01
-0.05|-0.08|-1.00| 1.00
-0.06|-0.09|-0.99| 0.99
-0.04|-0.09|-1.00| 1.00
-0.05|-0.08|-1.01| 1.01
-0.05|-0.08|-0.98| 0.99
-0.05|-0.09|-1.00| 1.00
-0.05|-0.09|-1.00| 1.00
-0.04|-0.09|-0.99| 1.00
-0.04|-0.09|-1.00| 1.00
-0.05|-0.09|-0.99| 1.00
-0.04|-0.09|-0.99| 1.00
-0.05|-0.09|-0.99| 1.00
-0.05|-0.09|-1.00| 1.01
-0.05|-0.08|-1.00| 1.01
-0.04|-0.10|-0.99| 0.99
-0.06|-0.10|-0.99| 0.99
-0.05|-0.09|-1.01| 1.02
-0.05|-0.11|-0.98| 0.98
-0.05|-0.11|-1.00| 1.01
-0.06|-0.11|-0.95| 0.96
-0.04|-0.13|-0.97| 0.97
-0.05|-0.11|-1.02| 1.03
-0.05|-0.11|-0.99| 0.99
-0.05|-0.11|-0.96| 0.97
-0.06|-0.12|-0.99| 1.00
-0.05|-0.12|-0.98| 0.99
-0.06|-0.11|-0.98| 0.99
-0.06|-0.11|-0.99| 1.00
-0.05|-0.12|-0.99| 1.00
-0.06|-0.11|-0.97| 0.98
-0.06|-0.11|-0.99| 1.00
-0.06|-0.11|-1.00| 1.00
-0.06|-0.11|-0.99| 0.99
-0.06|-0.11|-0.98| 0.99
-0.06|-0.11|-0.99| 1.00
-0.06|-0.11|-0.99| 1.00
-0.06|-0.11|-0.99| 1.00
-0.06|-0.11|-0.99| 1.00
-0.07|-0.11|-0.98| 0.99
-0.07|-0.11|-0.99| 1.00
-0.07|-0.10|-0.99| 1.00
-0.07|-0.11|-0.99| 1.00
-0.07|-0.12|-1.00| 1.00
-0.07|-0.11|-0.98| 0.99
-0.06|-0.11|-0.98| 0.99
-----------------------------------------
