-----------------------------------------
now: 2018-01-25 18:27:01.624016
data:
x:-0.03|y:-0.56|z:-0.79|abs: 0.97
x:-0.02|y:-0.56|z:-0.82|abs: 0.99
x:-0.02|y:-0.57|z:-0.80|abs: 0.98
x:-0.02|y:-0.58|z:-0.81|abs: 1.00
x: 0.03|y:-0.60|z:-0.78|abs: 0.98
x:-0.03|y:-0.57|z:-0.79|abs: 0.98
x: 0.04|y:-0.56|z:-0.90|abs: 1.06
x:-0.01|y:-0.56|z:-0.80|abs: 0.98
x: 0.03|y:-0.58|z:-0.80|abs: 0.99
x: 0.06|y:-0.58|z:-0.84|abs: 1.02
x: 0.07|y:-0.60|z:-0.83|abs: 1.03
x: 0.08|y:-0.60|z:-0.79|abs: 0.99
x: 0.07|y:-0.59|z:-0.80|abs: 1.00
x: 0.07|y:-0.57|z:-0.84|abs: 1.02
x: 0.11|y:-0.60|z:-0.73|abs: 0.95
x: 0.09|y:-0.62|z:-0.80|abs: 1.01
x: 0.08|y:-0.59|z:-0.85|abs: 1.04
x: 0.08|y:-0.59|z:-0.81|abs: 1.01
x: 0.07|y:-0.59|z:-0.80|abs: 0.99
x: 0.07|y:-0.58|z:-0.79|abs: 0.98
x: 0.07|y:-0.59|z:-0.77|abs: 0.97
x: 0.07|y:-0.58|z:-0.80|abs: 0.99
x: 0.07|y:-0.59|z:-0.80|abs: 1.00
x: 0.07|y:-0.58|z:-0.80|abs: 1.00
x: 0.08|y:-0.58|z:-0.81|abs: 1.00
x: 0.09|y:-0.60|z:-0.79|abs: 0.99
x: 0.08|y:-0.60|z:-0.80|abs: 1.00
x: 0.07|y:-0.58|z:-0.81|abs: 1.00
x: 0.09|y:-0.59|z:-0.80|abs: 1.00
x: 0.10|y:-0.61|z:-0.79|abs: 1.00
x: 0.10|y:-0.61|z:-0.79|abs: 1.00
x: 0.10|y:-0.60|z:-0.79|abs: 1.00
x: 0.12|y:-0.62|z:-0.80|abs: 1.02
x: 0.10|y:-0.61|z:-0.78|abs: 0.99
x: 0.09|y:-0.62|z:-0.80|abs: 1.01
x: 0.08|y:-0.59|z:-0.78|abs: 0.99
x: 0.06|y:-0.59|z:-0.75|abs: 0.96
x: 0.10|y:-0.60|z:-0.75|abs: 0.97
x: 0.07|y:-0.60|z:-0.82|abs: 1.02
x: 0.11|y:-0.59|z:-0.84|abs: 1.03
x: 0.04|y:-0.58|z:-0.76|abs: 0.96
x: 0.03|y:-0.59|z:-0.79|abs: 0.98
x: 0.07|y:-0.60|z:-0.79|abs: 0.99
x: 0.08|y:-0.62|z:-0.83|abs: 1.04
x: 0.07|y:-0.62|z:-0.76|abs: 0.98
x: 0.05|y:-0.66|z:-0.73|abs: 0.99
x: 0.07|y:-0.65|z:-0.78|abs: 1.01
x: 0.02|y:-0.59|z:-0.75|abs: 0.95
x: 0.03|y:-0.62|z:-0.69|abs: 0.93
x: 0.07|y:-0.64|z:-0.75|abs: 0.99
x: 0.09|y:-0.64|z:-0.76|abs: 0.99
x: 0.12|y:-0.65|z:-0.73|abs: 0.99
x: 0.17|y:-0.67|z:-0.75|abs: 1.02
x: 0.19|y:-0.67|z:-0.76|abs: 1.03
x: 0.18|y:-0.66|z:-0.74|abs: 1.01
x: 0.22|y:-0.68|z:-0.75|abs: 1.04
x: 0.20|y:-0.66|z:-0.76|abs: 1.02
x: 0.19|y:-0.64|z:-0.75|abs: 1.01
x: 0.20|y:-0.66|z:-0.74|abs: 1.02
x: 0.20|y:-0.66|z:-0.73|abs: 1.00
x: 0.18|y:-0.64|z:-0.75|abs: 1.00
x: 0.17|y:-0.62|z:-0.74|abs: 0.98
x: 0.20|y:-0.65|z:-0.72|abs: 0.99
x: 0.20|y:-0.65|z:-0.74|abs: 1.00
x: 0.19|y:-0.64|z:-0.74|abs: 1.00
x: 0.19|y:-0.64|z:-0.73|abs: 0.99
x: 0.20|y:-0.64|z:-0.76|abs: 1.02
x: 0.19|y:-0.64|z:-0.74|abs: 0.99
x: 0.21|y:-0.65|z:-0.76|abs: 1.02
x: 0.18|y:-0.63|z:-0.74|abs: 0.99
x: 0.21|y:-0.66|z:-0.75|abs: 1.02
x: 0.20|y:-0.64|z:-0.73|abs: 0.99
x: 0.19|y:-0.64|z:-0.73|abs: 0.99
x: 0.20|y:-0.64|z:-0.74|abs: 1.00
x: 0.19|y:-0.64|z:-0.73|abs: 0.99
x: 0.19|y:-0.64|z:-0.76|abs: 1.01
x: 0.19|y:-0.63|z:-0.76|abs: 1.00
x: 0.20|y:-0.65|z:-0.75|abs: 1.01
x: 0.18|y:-0.64|z:-0.75|abs: 1.00
x: 0.20|y:-0.64|z:-0.74|abs: 1.00
x: 0.19|y:-0.64|z:-0.74|abs: 1.00
x: 0.19|y:-0.64|z:-0.73|abs: 0.99
x: 0.18|y:-0.63|z:-0.75|abs: 1.00
x: 0.18|y:-0.63|z:-0.75|abs: 1.00
x: 0.21|y:-0.65|z:-0.69|abs: 0.97
x: 0.19|y:-0.62|z:-0.77|abs: 1.01
-----------------------------------------
